ul.,KurpiÒskiego Karola,KurpiÒskiego,Karola KurpiÒskiego
ul.,Kurpiowska,Kurpiowska,Kurpiowska
ul.,Kurzanoga,Kurzanoga,Kurzanoga
ul.,Kutnowska,Kutnowska,Kutnowska
ul.,Kutrzeby Tadeusza gen.,Kutrzeby,gen. Tadeusza Kutrzeby
ul.,Kuünicza,Kuünicza,Kuünicza
ul.,Kwiatkowskiego Eugeniusza,Kwiatkowskiego,Eugeniusza Kwiatkowskiego
ul.,Kwiatowa,Kwiatowa,Kwiatowa
ul.,KwidzyÒska,KwidzyÒska,KwidzyÒska
ul.,Kwiryny,Kwiryny,Kwiryny
ul.,Lachowicka,Lachowicka,Lachowicka
ul.,Langiewicza Mariana,Langiewicza,Mariana Langiewicza
ul.,Laskowa,Laskowa,Laskowa
ul.,Latawcowa,Latawcowa,Latawcowa
ul.,Latwisa Stanis≥awa,Latwisa,Stanis≥awa Latwisa
ul.,LaudaÒska,LaudaÒska,LaudaÒska
ul.,Laurowa,Laurowa,Laurowa
ul.,Lawendowa,Lawendowa,Lawendowa
ul.,Lazurowa,Lazurowa,Lazurowa
ul.,Lπdecka,Lπdecka,Lπdecka
ul.,Lebiodowa,Lebiodowa,Lebiodowa
ul.,Lechicka,Lechicka,Lechicka
ul.,Lednicka,Lednicka,Lednicka
ul.,LedÛchowskiej Urszuli,LedÛchowskiej,Urszuli LedÛchowskiej
ul.,Legnicka,Legnicka,Legnicka
ul.,Lelewela Joachima,Lelewela,Joachima Lelewela
ul.,Lema Stanis≥awa,Lema,Stanis≥awa Lema
ul.,Lemierzycka,Lemierzycka,Lemierzycka
ul.,LeÒskiego Juliana,LeÒskiego,Juliana LeÒskiego
ul.,Lermontowa Michai≥a,Lermontowa,Michai≥a Lermontowa
ul.,Leska,Leska,Leska
ul.,LeszczyÒska,LeszczyÒska,LeszczyÒska
ul.,Leszka,Leszka,Leszka
ul.,Leúmiana Boles≥awa,Leúmiana,Boles≥awa Leúmiana
ul.,Leúna,Leúna,Leúna
ul.,LeúnikÛw,LeúnikÛw,LeúnikÛw
ul.,Leúnowolska,Leúnowolska,Leúnowolska
ul.,Leúnych SkrzatÛw,Leúnych SkrzatÛw,Leúnych SkrzatÛw
ul.,Letnia,Letnia,Letnia
ul.,Letniskowa,Letniskowa,Letniskowa
ul.,Lewandowskiego Baltazara,Lewandowskiego,Baltazara Lewandowskiego
ul.,Lewkoniowa,Lewkoniowa,Lewkoniowa
ul.,Leøajska,Leøajska,Leøajska
ul.,LÍborska,LÍborska,LÍborska
ul.,Libelta Karola,Libelta,Karola Libelta
ul.,Lidzbarska,Lidzbarska,Lidzbarska
ul.,Lidzka,Lidzka,Lidzka
ul.,Liliowa,Liliowa,Liliowa
ul.,Limanowska,Limanowska,Limanowska
ul.,Limanowskiego Boles≥awa,Limanowskiego,Boles≥awa Limanowskiego
ul.,Limbowa,Limbowa,Limbowa
ul.,Lindego Samuela,Lindego,Samuela Lindego
ul.,Lipnicka,Lipnicka,Lipnicka
ul.,Lipowa,Lipowa,Lipowa
ul.,Lisa Witalisa,Lisa Witalisa,Lisa Witalisa
ul.,Lisia,Lisia,Lisia
ul.,Lisowskiego Zygmunta,Lisowskiego,Zygmunta Lisowskiego
ul.,Listopadowa,Listopadowa,Listopadowa
ul.,Literacka,Literacka,Literacka
ul.,Litewska,Litewska,Litewska
ul.,Lodowa,Lodowa,Lodowa
ul.,Logi Adama,Logi,Adama Logi
ul.,LotaryÒska,LotaryÒska,LotaryÒska
ul.,Lotnicza,Lotnicza,Lotnicza
ul.,Lotosowa,Lotosowa,Lotosowa
ul.,Luba,Luba,Luba
ul.,Lubartowska,Lubartowska,Lubartowska
ul.,Lubczykowa,Lubczykowa,Lubczykowa
ul.,Lubeckiego Franciszka,Lubeckiego,Franciszka Lubeckiego
ul.,Lubelska,Lubelska,Lubelska
ul.,Lubiatowska,Lubiatowska,Lubiatowska
ul.,LubieÒska,LubieÒska,LubieÒska
ul.,Lubniewicka,Lubniewicka,Lubniewicka
ul.,Lubomierska,Lubomierska,Lubomierska
ul.,LuboÒska,LuboÒska,LuboÒska
ul.,LubosiÒska,LubosiÒska,LubosiÒska
ul.,Lubowska,Lubowska,Lubowska
ul.,LubraÒskiego Jana,LubraÒskiego,Jana LubraÒskiego
ul.,LubuszaÒska,LubuszaÒska,LubuszaÒska
ul.,Ludgardy,Ludgardy,Ludgardy
ul.,Ludmi≥y,Ludmi≥y,Ludmi≥y
ul.,Ludos≥awy,Ludos≥awy,Ludos≥awy
ul.,Ludygi-Laskowskiego Jana,Ludygi-Laskowskiego,Jana Ludygi-Laskowskiego
ul.,Lukrecjusza,Lukrecjusza,Lukrecjusza
ul.,Lumumby Patrice'a,Lumumby,Patrice'a Lumumby
ul.,Lutycka,Lutycka,Lutycka
ul.,Lwa,Lwa,Lwa
ul.,LwÛwecka,LwÛwecka,LwÛwecka
ul.,£abÍdzia,£abÍdzia,£abÍdzia
ul.,£abiszyÒska,£abiszyÒska,£abiszyÒska
ul.,£acina,£acina,£acina
ul.,£ady,£ady,£ady
ul.,£agiewnicka,£agiewnicka,£agiewnicka
ul.,£agodna,£agodna,£agodna
ul.,£agowska,£agowska,£agowska
ul.,£anowa,£anowa,£anowa
ul.,£askarza Andrzeja,£askarza,Andrzeja £askarza
ul.,£awica,£awica,£awica
ul.,£azienna,£azienna,£azienna
ul.,£πkowa,£πkowa,£πkowa
ul.,£ebska,£ebska,£ebska
ul.,£Íczycka,£Íczycka,£Íczycka
ul.,£Ígi DÍbiÒskie,£Ígi DÍbiÒskie,£Ígi DÍbiÒskie
ul.,£Ígowskiego JÛzefa,£Ígowskiego,JÛzefa £Ígowskiego
ul.,£obeska,£obeska,£obeska
ul.,£obøenicka,£obøenicka,£obøenicka
ul.,£omnicka,£omnicka,£omnicka
ul.,£omøyÒska,£omøyÒska,£omøyÒska
ul.,£opawska,£opawska,£opawska
ul.,£opianowa,£opianowa,£opianowa
ul.,£osiowa,£osiowa,£osiowa
ul.,£otewska,£otewska,£otewska
ul.,£owicka,£owicka,£owicka
ul.,£owmiaÒskiego Henryka,£owmiaÒskiego,Henryka £owmiaÒskiego
ul.,£ozowa,£ozowa,£ozowa
ul.,£Ûdzka,£Ûdzka,£Ûdzka
ul.,£ubieÒskiej Konstancji,£ubieÒskiej,Konstancji £ubieÒskiej
ul.,£ubinowa,£ubinowa,£ubinowa
ul.,£uczanowska,£uczanowska,£uczanowska
ul.,£uczkowska,£uczkowska,£uczkowska
ul.,£ucznicza,£ucznicza,£ucznicza
ul.,£ugaÒska,£ugaÒska,£ugaÒska
ul.,£ukaszewicza JÛzefa,£ukaszewicza,JÛzefa £ukaszewicza
ul.,£upowska,£upowska,£upowska
ul.,£uszczewskiej,£uszczewskiej,Jadwigi £uszczewskiej
ul.,£uøycka,£uøycka,£uøycka
ul.,£yski,£yski,£yski
ul.,£ysogÛrska,£ysogÛrska,£ysogÛrska
ul.,£ysy M≥yn,£ysy M≥yn,£ysy M≥yn
ul.,Macewicza Gustawa,Macewicza,Gustawa Macewicza
ul.,Maciejewskiego Jaros≥awa,Maciejewskiego,Jaros≥awa Maciejewskiego
ul.,Maciejkowa,Maciejkowa,Maciejkowa
ul.,Macierzankowa,Macierzankowa,Macierzankowa
ul.,Maczka gen. Stanis≥awa,Maczka,gen. Stanis≥awa Maczka
ul.,MadaliÒskiego Antoniego,MadaliÒskiego,Antoniego MadaliÒskiego
ul.,Madziarska,Madziarska,Madziarska
ul.,Magazynowa,Magazynowa,Magazynowa
ul.,Magnacka,Magnacka,Magnacka
ul.,Magnoliowa,Magnoliowa,Magnoliowa
ul.,Majakowskiego,Majakowskiego,Majakowskiego
ul.,Majerankowa,Majerankowa,Majerankowa
ul.,Majowa,Majowa,Majowa
ul.,Maklakiewicza Jana,Maklakiewicza,Jana Maklakiewicza
ul.,Makoszowska,Makoszowska,Makoszowska
ul.,Makowa,Makowa,Makowa
ul.,Makowej Panienki,Makowej Panienki,Makowej Panienki
ul.,MakÛw Polnych,MakÛw Polnych,MakÛw Polnych
ul.,MakuszyÒskiego Kornela,MakuszyÒskiego,Kornela MakuszyÒskiego
ul.,Malborska,Malborska,Malborska
ul.,Malczewskiego Jacka,Malczewskiego,Jacka Malczewskiego
ul.,Malechowska,Malechowska,Malechowska
ul.,Malewskiej,Malewskiej,Hanny Malewskiej
ul.,Malinowa,Malinowa,Malinowa
ul.,Malinowskiego Bronis≥awa,Malinowskiego,Bronis≥awa Malinowskiego
ul.,MaltaÒska,MaltaÒska,MaltaÒska
ul.,Malwowa,Malwowa,Malwowa
ul.,Ma≥a,Ma≥a,Ma≥a
ul.,Ma≥achowskiego Stanis≥awa,Ma≥achowskiego,Stanis≥awa Ma≥achowskiego
ul.,Ma≥e Garbary,Ma≥e Garbary,Ma≥e Garbary
ul.,Ma≥eckiego Antoniego,Ma≥eckiego,Antoniego Ma≥eckiego
ul.,Ma≥opolska,Ma≥opolska,Ma≥opolska
ul.,Ma≥oszyÒska,Ma≥oszyÒska,Ma≥oszyÒska
ul.,Mandarynkowa,Mandarynkowa,Mandarynkowa
ul.,Mansfelda Petera,Mansfelda,Petera Mansfelda
ul.,MaratoÒska,MaratoÒska,MaratoÒska
ul.,MarceliÒska,MarceliÒska,MarceliÒska
ul.,Marciniaka Floriana,Marciniaka,Floriana Marciniaka
ul.,Margaretkowa,Margaretkowa,Margaretkowa
ul.,MargoniÒska,MargoniÒska,MargoniÒska
ul.,Mariacka,Mariacka,Mariacka
ul.,Mariampolska,Mariampolska,Mariampolska
ul.,Marii Magdaleny úw.,Marii Magdaleny,úw. Marii Magdaleny
ul.,Marklowicka,Marklowicka,Marklowicka
ul.,Marsza≥kowska,Marsza≥kowska,Marsza≥kowska
ul.,Marynarska,Marynarska,Marynarska
ul.,Marzanny,Marzanny,Marzanny
ul.,Maszewska,Maszewska,Maszewska
ul.,Masztalarska,Masztalarska,Masztalarska
ul.,Masztowa,Masztowa,Masztowa
ul.,Maszynowa,Maszynowa,Maszynowa
ul.,Mateckiego Teofila,Mateckiego,Teofila Mateckiego
ul.,Matejki Jana,Matejki,Jana Matejki
ul.,Matyi,Matyi,Stanis≥awa Matyi
ul.,Maya Romana,Maya,Romana Maya
ul.,Mazowiecka,Mazowiecka,Mazowiecka
ul.,Mazurska,Mazurska,Mazurska
ul.,Mπczna,Mπczna,Mπczna
ul.,Meissnera Janusza,Meissnera,Janusza Meissnera
ul.,MeliorantÛw,MeliorantÛw,MeliorantÛw
ul.,Melisowa,Melisowa,Melisowa
ul.,Metalowa,Metalowa,Metalowa
ul.,Meteorytowa,Meteorytowa,Meteorytowa
ul.,Mewy,Mewy,Mewy
ul.,Mgielna,Mgielna,Mgielna
ul.,Miastkowska,Miastkowska,Miastkowska
ul.,Micha≥a úw.,Micha≥a,úw. Micha≥a
ul.,Micha≥owo,Micha≥owo,Micha≥owo
ul.,Micha≥owska,Micha≥owska,Micha≥owska
ul.,Mickiewicza Adama,Mickiewicza,Adama Mickiewicza
ul.,Miechowska,Miechowska,Miechowska
ul.,Miecznikowska,Miecznikowska,Miecznikowska
ul.,Mieczykowa,Mieczykowa,Mieczykowa
ul.,Mieczys≥awa Jastruna,Jastruna,Mieczys≥awa Jastruna
ul.,Miedziana,Miedziana,Miedziana
ul.,Mielecka,Mielecka,Mielecka
ul.,MieleszyÒska,MieleszyÒska,MieleszyÒska
ul.,MielÍckiego Kazimierza,MielÍckiego,Kazimierza MielÍckiego
ul.,MieløyÒskiego Seweryna,MieløyÒskiego,Seweryna MieløyÒskiego
ul.,Mieszkowska,Mieszkowska,Mieszkowska
ul.,MiÍdzyborska,MiÍdzyborska,MiÍdzyborska
ul.,MiÍdzychodzka,MiÍdzychodzka,MiÍdzychodzka
ul.,MiÍdzyleska,MiÍdzyleska,MiÍdzyleska
ul.,MiÍdzyzdrojska,MiÍdzyzdrojska,MiÍdzyzdrojska
ul.,MiÍtowa,MiÍtowa,MiÍtowa
ul.,Migda≥owa,Migda≥owa,Migda≥owa
ul.,Mikke Tadeusza,Mikke,Tadeusza Mikke
ul.,Miko≥ajecka,Miko≥ajecka,Miko≥ajecka
ul.,Miko≥owska,Miko≥owska,Miko≥owska
ul.,Mikstacka,Mikstacka,Mikstacka
ul.,MilczaÒska,MilczaÒska,MilczaÒska
ul.,Milicka,Milicka,Milicka
ul.,Mi≥a,Mi≥a,Mi≥a
ul.,Mi≥os≥awska,Mi≥os≥awska,Mi≥os≥awska
ul.,Mi≥osza,Mi≥osza,Czes≥awa Mi≥osza
ul.,Mi≥owita,Mi≥owita,Mi≥owita
ul.,Minikowo,Minikowo,Minikowo
ul.,MiÒska,MiÒska,MiÒska
ul.,Miodowa,Miodowa,Miodowa
ul.,Miros≥awiecka,Miros≥awiecka,Miros≥awiecka
ul.,Miros≥awy,Miros≥awy,Miros≥awy
ul.,Mirtowa,Mirtowa,Mirtowa
ul.,Misia Uszatka,Misia Uszatka,Misia Uszatka
ul.,MiúnieÒska,MiúnieÒska,MiúnieÒska
ul.,Mleczowa,Mleczowa,Mleczowa
ul.,M≥awska,M≥awska,M≥awska
ul.,M≥yÒska,M≥yÒska,M≥yÒska
ul.,ModliÒska,ModliÒska,ModliÒska
ul.,Modra,Modra,Modra
ul.,Modrakowa,Modrakowa,Modrakowa
ul.,Modrzejewskiej Heleny,Modrzejewskiej,Heleny Modrzejewskiej
ul.,Modrzewiowa,Modrzewiowa,Modrzewiowa
ul.,MogileÒska,MogileÒska,MogileÒska
ul.,Mokra,Mokra,Mokra
ul.,Mo≥dawska,Mo≥dawska,Mo≥dawska
ul.,Moraczewskiej Bibianny,Moraczewskiej,Bibianny Moraczewskiej
ul.,Morasko,Morasko,Morasko
ul.,Morawska,Morawska,Morawska
ul.,Morawskiego Franciszka,Morawskiego,Franciszka Morawskiego
ul.,Morelowa,Morelowa,Morelowa
ul.,Morenowa,Morenowa,Morenowa
ul.,Morska,Morska,Morska
ul.,MorszyÒska,MorszyÒska,MorszyÒska
ul.,Morwowa,Morwowa,Morwowa
ul.,MoryÒska,MoryÒska,MoryÒska
ul.,MorzyczaÒska,MorzyczaÒska,MorzyczaÒska
ul.,Mostowa,Mostowa,Mostowa
ul.,Mottego Marcelego,Mottego,Marcelego Mottego
ul.,Mrπgowska,Mrπgowska,Mrπgowska
ul.,MrowiÒska,MrowiÒska,MrowiÒska
ul.,Mroüna,Mroüna,Mroüna
ul.,MrzeøyÒska,MrzeøyÒska,MrzeøyÒska
ul.,Múcibora,Múcibora,Múcibora
ul.,Murawa,Murawa,Murawa
ul.,Murna,Murna,Murna
ul.,Muszkowska,Muszkowska,Muszkowska
ul.,MuszyÒska,MuszyÒska,MuszyÒska
ul.,Mylna,Mylna,Mylna
ul.,Myúliborska,Myúliborska,Myúliborska
ul.,Myúliwska,Myúliwska,Myúliwska
ul.,Na Do≥ku,Na Do≥ku,Na Do≥ku
ul.,Na Miasteczku,Na Miasteczku,Na Miasteczku
ul.,Na PodgÛrniku,Na PodgÛrniku,Na PodgÛrniku
ul.,Na Skarpie,Na Skarpie,Na Skarpie
ul.,Na Stoku,Na Stoku,Na Stoku
ul.,Na SzaÒcach,Na SzaÒcach,Na SzaÒcach
ul.,Na Uboczu,Na Uboczu,Na Uboczu
ul.,Nad Bogdankπ,Nad Bogdankπ,Nad Bogdankπ
ul.,Nad Jeziorem,Nad Jeziorem,Nad Jeziorem
ul.,Nad Krzesinkπ,Nad Krzesinkπ,Nad Krzesinkπ
ul.,Nad £Íøynkπ,Nad £Íøynkπ,Nad £Íøynkπ
ul.,Nad Miedzπ,Nad Miedzπ,Nad Miedzπ
ul.,Nad Pokrzywkπ,Nad Pokrzywkπ,Nad Pokrzywkπ
ul.,Nad Potokiem,Nad Potokiem,Nad Potokiem
ul.,Nad RÛøanym Potokiem,Nad RÛøanym Potokiem,Nad RÛøanym Potokiem
ul.,Nad Segankπ,Nad Segankπ,Nad Segankπ
ul.,Nad Sp≥awkπ,Nad Sp≥awkπ,Nad Sp≥awkπ
ul.,Nad Starynkπ,Nad Starynkπ,Nad Starynkπ
ul.,Nad Wierzbakiem,Nad Wierzbakiem,Nad Wierzbakiem
ul.,Nadbrzeøe,Nadbrzeøe,Nadbrzeøe
ul.,Nadolnik,Nadolnik,Nadolnik
ul.,NadwarciaÒska,NadwarciaÒska,NadwarciaÒska
ul.,Nagietkowa,Nagietkowa,Nagietkowa
ul.,Nag≥owicka,Nag≥owicka,Nag≥owicka
ul.,NagÛrskiego Jana,NagÛrskiego,Jana NagÛrskiego
ul.,Nakielska,Nakielska,Nakielska
ul.,Na≥Íczowska,Na≥Íczowska,Na≥Íczowska
ul.,Na≥kowskiej Zofii,Na≥kowskiej,Zofii Na≥kowskiej
ul.,Namys≥owska,Namys≥owska,Namys≥owska
ul.,NapoleoÒska,NapoleoÒska,NapoleoÒska
ul.,Naramowicka,Naramowicka,Naramowicka
ul.,Narcyzowa,Narcyzowa,Narcyzowa
ul.,Narewska,Narewska,Narewska
ul.,Nasienna,Nasienna,Nasienna
ul.,Nasturcjowa,Nasturcjowa,Nasturcjowa
ul.,Nawigacyjna,Nawigacyjna,Nawigacyjna
ul.,Nawrota ks. Edwarda,Nawrota,ks. Edwarda Nawrota
ul.,Nefrytowa,Nefrytowa,Nefrytowa
ul.,Nehringa W≥adys≥awa,Nehringa,W≥adys≥awa Nehringa
ul.,Newtona Izaaka,Newtona,Izaaka Newtona
ul.,NidziaÒska,NidziaÒska,NidziaÒska
ul.,Nieca≥a,Nieca≥a,Nieca≥a
ul.,Niedbalskiego Stanis≥awa,Niedbalskiego,Stanis≥awa Niedbalskiego
ul.,Niedzia≥kowskiego Mieczys≥awa,Niedzia≥kowskiego,Mieczys≥awa Niedzia≥kowskiego
ul.,Niegolewskich Andrzeja i W≥adys≥awa,Niegolewskich,Andrzeja i W≥adys≥awa Niegolewskich
ul.,Niemcewicza Juliana,Niemcewicza,Juliana Niemcewicza
ul.,NiemeÒska,NiemeÒska,NiemeÒska
ul.,Niepodleg≥oúci,Niepodleg≥oúci,Niepodleg≥oúci
ul.,Niepo≥omicka,Niepo≥omicka,Niepo≥omicka
ul.,Niestachowska,Niestachowska,Niestachowska
ul.,Nieszawska,Nieszawska,Nieszawska
ul.,Niez≥omnych,Niez≥omnych,Niez≥omnych
ul.,Nieøychowskiego Kazimierza,Nieøychowskiego,Kazimierza Nieøychowskiego
ul.,Niska,Niska,Niska
ul.,Nizinna,Nizinna,Nizinna
ul.,NiøaÒska,NiøaÒska,NiøaÒska
ul.,Normandzka,Normandzka,Normandzka
ul.,Norwida Cypriana,Norwida,Cypriana Norwida
ul.,Noskowskiego Zygmunta,Noskowskiego,Zygmunta Noskowskiego
ul.,Notecka,Notecka,Notecka
ul.,Nowaka,Nowaka,Alojzego Nowaka
ul.,Nowakowskiego Stanis≥awa,Nowakowskiego,Stanis≥awa Nowakowskiego
ul.,Nowe ZagÛrze,Nowe ZagÛrze,Nowe ZagÛrze
ul.,Nowina,Nowina,Nowina
ul.,Nowogrodzka,Nowogrodzka,Nowogrodzka
ul.,Nowokramska,Nowokramska,Nowokramska
ul.,Nowosπdecka,Nowosπdecka,Nowosπdecka
ul.,Nowosolska,Nowosolska,Nowosolska
ul.,Nowotarska,Nowotarska,Nowotarska
ul.,Nowotomyska,Nowotomyska,Nowotomyska
ul.,Nowowiejskiego Feliksa,Nowowiejskiego,Feliksa Nowowiejskiego
ul.,Nowowo≥kowyska,Nowowo≥kowyska,Nowowo≥kowyska
ul.,Nowy åwiat,Nowy åwiat,Nowy åwiat
ul.,Obodrzycka,Obodrzycka,Obodrzycka
ul.,Obornicka,Obornicka,Obornicka
ul.,Obozowa,Obozowa,Obozowa
ul.,Obronna,Obronna,Obronna
ul.,ObroÒcÛw Tobruku,ObroÒcÛw Tobruku,ObroÒcÛw Tobruku
ul.,ObrzaÒska,ObrzaÒska,ObrzaÒska
ul.,Obrzeøe,Obrzeøe,Obrzeøe
ul.,Obrzyca,Obrzyca,Obrzyca
ul.,Ochota,Ochota,Ochota
ul.,Odleg≥a,Odleg≥a,Odleg≥a
ul.,Odolanowska,Odolanowska,Odolanowska
ul.,Odrzycka,Odrzycka,Odrzycka
ul.,Ognik,Ognik,Ognik
ul.,Ogrodowa,Ogrodowa,Ogrodowa
ul.,Ojcowska,Ojcowska,Ojcowska
ul.,Okolewo,Okolewo,Okolewo
ul.,Okonecka,Okonecka,Okonecka
ul.,Okopowa,Okopowa,Okopowa
ul.,OkÛlna,OkÛlna,OkÛlna
ul.,OkrÍtowa,OkrÍtowa,OkrÍtowa
ul.,Okrzei Stefana,Okrzei,Stefana Okrzei
ul.,Okulickiego Leopolda,Okulickiego,Leopolda Okulickiego
ul.,Olchowa,Olchowa,Olchowa
ul.,Olecka,Olecka,Olecka
ul.,Oleúnicka,Oleúnicka,Oleúnicka
ul.,Olimpijska,Olimpijska,Olimpijska
ul.,Oliwkowa,Oliwkowa,Oliwkowa
ul.,Oliwska,Oliwska,Oliwska
ul.,Olkuska,Olkuska,Olkuska
ul.,OlsztyÒska,OlsztyÒska,OlsztyÒska
ul.,Olszynka,Olszynka,Olszynka
ul.,OlzaÒska,OlzaÒska,OlzaÒska
ul.,O≥awska,O≥awska,O≥awska
ul.,OmaÒkowskiej Janiny,OmaÒkowskiej,Janiny OmaÒkowskiej
ul.,Opalenicka,Opalenicka,Opalenicka
ul.,Opalowa,Opalowa,Opalowa
ul.,Opatowska,Opatowska,Opatowska
ul.,Opawska,Opawska,Opawska
ul.,OpieÒskiego Henryka,OpieÒskiego,Henryka OpieÒskiego
ul.,Op≥otki,Op≥otki,Op≥otki
ul.,OpoczyÒska,OpoczyÒska,OpoczyÒska
ul.,Opolska,Opolska,Opolska
ul.,Oppmana Artura,Oppmana,Artura Oppmana
ul.,OrÍøna,OrÍøna,OrÍøna
ul.,Orkana W≥adys≥awa,Orkana,W≥adys≥awa Orkana
ul.,Orla,Orla,Orla
ul.,Orlπt,Orlπt,Orlπt
ul.,Orna,Orna,Orna
ul.,Ornecka,Ornecka,Ornecka
ul.,OrszaÒska,OrszaÒska,OrszaÒska
ul.,Orzechowa,Orzechowa,Orzechowa
ul.,Orzeszkowej Elizy,Orzeszkowej,Elizy Orzeszkowej
ul.,Osiecka,Osiecka,Osiecka
ul.,Osinowa,Osinowa,Osinowa
ul.,Oskierki,Oskierki,Oskierki
ul.,Ossowskiego Micha≥a,Ossowskiego,Micha≥a Ossowskiego
ul.,Ostatnia,Ostatnia,Ostatnia
ul.,Osterwy Juliusza,Osterwy,Juliusza Osterwy
ul.,Ostrobramska,Ostrobramska,Ostrobramska
ul.,Ostro≥Ícka,Ostro≥Ícka,Ostro≥Ícka
ul.,Ostroroga Jana,Ostroroga,Jana Ostroroga
ul.,Ostrowska,Ostrowska,Ostrowska
ul.,OstrÛdzka,OstrÛdzka,OstrÛdzka
ul.,OstrÛw Tumski,OstrÛw Tumski,OstrÛw Tumski
ul.,OstrÛwek,OstrÛwek,OstrÛwek
ul.,Ostrzeszowska,Ostrzeszowska,Ostrzeszowska
ul.,OúwiÍcimska,OúwiÍcimska,OúwiÍcimska
ul.,Otwarta,Otwarta,Otwarta
ul.,Otwocka,Otwocka,Otwocka
ul.,Owcza,Owcza,Owcza
ul.,Owczarska,Owczarska,Owczarska
ul.,Owidiusza,Owidiusza,Owidiusza
ul.,Ownicka,Ownicka,Ownicka
ul.,Owocowa,Owocowa,Owocowa
ul.,Owsiana,Owsiana,Owsiana
ul.,Ozimina,Ozimina,Ozimina
ul.,Oøarowska,Oøarowska,Oøarowska
ul.,Pabianicka,Pabianicka,Pabianicka
ul.,Pacajewa Wiktora,Pacajewa,Wiktora Pacajewa
ul.,Paczkowska,Paczkowska,Paczkowska
ul.,Paczoskiego JÛzefa,Paczoskiego,JÛzefa Paczoskiego
ul.,Paderewskiego Ignacego,Paderewskiego,Ignacego Paderewskiego
ul.,Pajzderskiego Nikodema,Pajzderskiego,Nikodema Pajzderskiego
ul.,Palacza Macieja,Palacza,Macieja Palacza
ul.,Palucha Mieczys≥awa,Palucha,Mieczys≥awa Palucha
ul.,Pa≥ucka,Pa≥ucka,Pa≥ucka
ul.,Pamiπtkowa,Pamiπtkowa,Pamiπtkowa
ul.,Pana Kleksa,Pana Kleksa,Pana Kleksa
ul.,Pana Twardowskiego,Pana Twardowskiego,Pana Twardowskiego
ul.,Panny,Panny,Panny
ul.,Panny Marii,Panny Marii,Panny Marii
ul.,Parandowskiego Jana,Parandowskiego,Jana Parandowskiego
ul.,Parkowa,Parkowa,Parkowa
ul.,Parnickiego Teodora,Parnickiego,Teodora Parnickiego
ul.,Partyzancka,Partyzancka,Partyzancka
ul.,Pasieka,Pasieka,Pasieka
ul.,Pas≥Ícka,Pas≥Ícka,Pas≥Ícka
ul.,Pastelowa,Pastelowa,Pastelowa
ul.,Pasterska,Pasterska,Pasterska
ul.,Paszty JÛzefa,Paszty,JÛzefa Paszty
ul.,Paukszty Eugeniusza,Paukszty,Eugeniusza Paukszty
ul.,Pawia,Pawia,Pawia
ul.,Pawlikowskiej-Jasnorzewskiej Marii,Pawlikowskiej-Jasnorzewskiej,Marii Pawlikowskiej-Jasnorzewskiej
ul.,Paw≥owicka,Paw≥owicka,Paw≥owicka
ul.,Paw≥owskiego Stanis≥awa,Paw≥owskiego,Stanis≥awa Paw≥owskiego
ul.,PelpliÒska,PelpliÒska,PelpliÒska
ul.,Perkoza,Perkoza,Perkoza
ul.,Perkuna,Perkuna,Perkuna
ul.,Per≥owska,Per≥owska,Per≥owska
ul.,Perzycka,Perzycka,Perzycka
ul.,Petuniowa,Petuniowa,Petuniowa
ul.,PGR Wielkie,PGR Wielkie,PGR Wielkie
ul.,Piargowa,Piargowa,Piargowa
ul.,Piaseckiego Eugeniusza,Piaseckiego,Eugeniusza Piaseckiego
ul.,Piaskowa,Piaskowa,Piaskowa
ul.,Piastowska,Piastowska,Piastowska
ul.,Piaúnicka,Piaúnicka,Piaúnicka
ul.,Piπtkowska,Piπtkowska,Piπtkowska
ul.,Pieka≥kiewicza Jana,Pieka≥kiewicza,Jana Pieka≥kiewicza
ul.,Piekary,Piekary,Piekary
ul.,Pierwiosnkowa,Pierwiosnkowa,Pierwiosnkowa
ul.,PietrusiÒskiego Jana,PietrusiÒskiego,Jana PietrusiÒskiego
ul.,PiÍkna,PiÍkna,PiÍkna
ul.,Pileckiego Witolda,Pileckiego,Witolda Pileckiego
ul.,Pilicka,Pilicka,Pilicka
ul.,PilotÛw,PilotÛw,PilotÛw
ul.,Pilska,Pilska,Pilska
ul.,Pi≥sudskiego JÛzefa,Pi≥sudskiego,JÛzefa Pi≥sudskiego
ul.,PiÒczowska,PiÒczowska,PiÒczowska
ul.,Pio≥unowa,Pio≥unowa,Pio≥unowa
ul.,Pionierska,Pionierska,Pionierska
ul.,Piotrowo,Piotrowo,Piotrowo
ul.,Piotrowska,Piotrowska,Piotrowska
ul.,Piwna,Piwna,Piwna
ul.,Piwoniowa,Piwoniowa,Piwoniowa
ul.,Platanowa,Platanowa,Platanowa
ul.,Plater Emilii,Plater,Emilii Plater
ul.,Plauta,Plauta,Plauta
ul.,PlebaÒska,PlebaÒska,PlebaÒska
ul.,Pleszewska,Pleszewska,Pleszewska
ul.,Plonowa,Plonowa,Plonowa
ul.,P≥ocka,P≥ocka,P≥ocka
ul.,P≥omienna,P≥omienna,P≥omienna
ul.,P≥owiecka,P≥owiecka,P≥owiecka
ul.,Pniewska,Pniewska,Pniewska
ul.,Pniewskiego W≥adys≥awa,Pniewskiego,W≥adys≥awa Pniewskiego
ul.,Pobiedziska,Pobiedziska,Pobiedziska
ul.,Pobielska,Pobielska,Pobielska
ul.,Pochy≥a,Pochy≥a,Pochy≥a
